[2026-08-01T15:48:09.567Z] GET http://localhost:5173/src/data/content.ts?t=1785597970902 → 200 (39ms, 76359B)
[2026-08-01T15:48:09.568Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-C6WWHQR7.js?v=1f6a80b5 → 200 (?ms, 191B)
[2026-08-01T15:48:09.574Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_GitHub.js?v=1f6a80b5 → 200 (?ms, 1434B)
[2026-08-01T15:48:09.575Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_LinkedIn.js?v=1f6a80b5 → 200 (?ms, 1332B)
[2026-08-01T15:48:09.576Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Code.js?v=1f6a80b5 → 200 (?ms, 964B)
[2026-08-01T15:48:09.576Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_School.js?v=1f6a80b5 → 200 (?ms, 962B)
[2026-08-01T15:48:09.576Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_material_SvgIcon.js?v=1f6a80b5 → 200 (2ms, 2745B)
[2026-08-01T15:48:09.579Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_ContentCopy.js?v=1f6a80b5 → 200 (?ms, 1046B)
[2026-08-01T15:48:09.579Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_LocationOn.js?v=1f6a80b5 → 200 (?ms, 1072B)
[2026-08-01T15:48:09.582Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Check.js?v=1f6a80b5 → 200 (?ms, 944B)
[2026-08-01T15:48:09.582Z] GET http://localhost:5173/src/components/RoutingDiagram.tsx → 200 (24ms, 43267B)
[2026-08-01T15:48:09.585Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_DescriptionOutlined.js?v=1f6a80b5 → 200 (?ms, 1069B)
[2026-08-01T15:48:09.585Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_SlideshowOutlined.js?v=1f6a80b5 → 200 (?ms, 1054B)
[2026-08-01T15:48:09.585Z] GET http://localhost:5173/src/components/SectionHeader.tsx → 200 (33ms, 7675B)
[2026-08-01T15:48:09.587Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_OpenInNew.js?v=1f6a80b5 → 200 (?ms, 1040B)
[2026-08-01T15:48:09.587Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Web.js?v=1f6a80b5 → 200 (?ms, 1006B)
[2026-08-01T15:48:09.587Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Dns.js?v=1f6a80b5 → 200 (1ms, 1138B)
[2026-08-01T15:48:09.588Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Storage.js?v=1f6a80b5 → 200 (?ms, 978B)
[2026-08-01T15:48:09.588Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_BarChart.js?v=1f6a80b5 → 200 (?ms, 949B)
[2026-08-01T15:48:09.588Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Psychology.js?v=1f6a80b5 → 200 (?ms, 1751B)
[2026-08-01T15:48:09.588Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_SmartToy.js?v=1f6a80b5 → 200 (?ms, 1243B)
[2026-08-01T15:48:09.588Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Cloud.js?v=1f6a80b5 → 200 (1ms, 1046B)
[2026-08-01T15:48:09.589Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Language.js?v=1f6a80b5 → 200 (1ms, 1680B)
[2026-08-01T15:48:09.590Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_MenuBook.js?v=1f6a80b5 → 200 (?ms, 1691B)
[2026-08-01T15:48:09.590Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Image.js?v=1f6a80b5 → 200 (1ms, 1006B)
[2026-08-01T15:48:09.592Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Slideshow.js?v=1f6a80b5 → 200 (?ms, 1014B)
[2026-08-01T15:48:09.592Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_AutoStories.js?v=1f6a80b5 → 200 (?ms, 1244B)
[2026-08-01T15:48:09.592Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_ChevronLeft.js?v=1f6a80b5 → 200 (8ms, 970B)
[2026-08-01T15:48:09.600Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_ChevronRight.js?v=1f6a80b5 → 200 (?ms, 976B)
[2026-08-01T15:48:09.600Z] GET http://localhost:5173/src/components/SkillCovariance.tsx → 200 (18ms, 26351B)
[2026-08-01T15:48:09.600Z] GET http://localhost:5173/src/components/SkillPipeline.tsx → 200 (11ms, 42250B)
[2026-08-01T15:48:09.603Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_KeyboardArrowUp.js?v=1f6a80b5 → 200 (?ms, 991B)
[2026-08-01T15:48:09.607Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_KeyboardArrowDown.js?v=1f6a80b5 → 200 (?ms, 1000B)
[2026-08-01T15:48:09.607Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Description.js?v=1f6a80b5 → 200 (?ms, 1039B)
[2026-08-01T15:48:09.607Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Article.js?v=1f6a80b5 → 200 (3ms, 1019B)
[2026-08-01T15:48:09.610Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Summarize.js?v=1f6a80b5 → 200 (?ms, 1158B)
[2026-08-01T15:48:09.645Z] GET https://fonts.googleapis.com/css2?family=Space+Grotesk:wght@400;500;600;700&family=Inter:ital,opsz,wght@0,14..32,300..700;1,14..32,400&family=IBM+Plex+Mono:wght@400;500;600&display=swap → 200 (1ms, 16070B)
[2026-08-01T15:48:09.646Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (9ms, ?B)
[2026-08-01T15:48:09.656Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-08-01T15:48:09.656Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3vAOwlBFgsAXHNk.woff2 → 200 (2ms, ?B)
[2026-08-01T15:48:09.658Z] GET https://fonts.gstatic.com/s/inter/v20/UcC53FwrK3iLTcvneQg7B5iqpJlhKnPCkaL5UUMbndwV.woff2 → 200 (?ms, ?B)
[2026-08-01T15:48:09.659Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcvhYwYZ8UA3J58.woff2 → 200 (?ms, ?B)
